x_1,x_2,y
-55128072.0,-96659320.0,0
-42177612.0,-83267944.0,0
-37762536.0,-114120720.0,0
-39719448.0,-74590792.0,0
-21517864.0,-86555576.0,0
-29755988.0,-88137680.0,0
-13220862.0,-93847008.0,0
-35558508.0,-73842672.0,0
-57144148.0,-60971296.0,0
-66497528.0,-74761408.0,0
-46945864.0,-102120512.0,0
-33838016.0,-122950488.0,0
-15158955.0,-99069800.0,0
-43823768.0,-84717792.0,0
-2128977.0,-70712912.0,0
-37891600.0,-94893488.0,0
-46783796.0,-78525688.0,0
-42415984.0,-82142536.0,0
-74566800.0,-68458072.0,0
-64796464.0,-78181816.0,0
-50943748.0,-60778820.0,0
-28419396.0,-93314368.0,0
-48968704.0,-74273088.0,0
-38012136.0,-80723160.0,0
-36100916.0,-59458792.0,0
-26114898.0,-97800976.0,0
-10062691.0,-82759680.0,0
-73884392.0,-81184744.0,0
-56138028.0,-49441496.0,0
-65287024.0,-128503616.0,0
-71473128.0,-71629776.0,0
-13882463.0,-96240128.0,0
-42431796.0,-76907080.0,0
-54919704.0,-48506388.0,0
-16650221.0,-95724992.0,0
-42262872.0,-91392456.0,0
-76279368.0,-96531704.0,0
-11673634.0,-80845104.0,0
-64199992.0,-90920368.0,0
-54236132.0,-90631792.0,0
-87391072.0,-68142048.0,0
-25797356.0,-78163240.0,0
-35776752.0,-84537744.0,0
-51415984.0,-89362704.0,0
-32126814.0,-72143816.0,0
-39667080.0,-91720624.0,0
-65837524.0,-63757576.0,0
-65691824.0,-91260376.0,0
-45611664.0,-85323032.0,0
-56069272.0,-68058184.0,0
-57478072.0,-49765244.0,0
-56044588.0,-78382064.0,0
-70238168.0,-90532976.0,0
-20701648.0,-84116416.0,0
-17728852.0,-74448784.0,0
-50368616.0,-83981568.0,0
-16651335.0,-116952384.0,0
-39748356.0,-76837808.0,0
-25413732.0,-117937888.0,0
-46345152.0,-81056352.0,0
-55930784.0,-97379824.0,0
-40672456.0,-96903592.0,0
-69459472.0,-96656104.0,0
-8827288.0,-74964664.0,0
-69008448.0,-114236544.0,0
-39443300.0,-107592400.0,0
-35679880.0,-63344216.0,0
-18288992.0,-106106016.0,0
-52558276.0,-81156752.0,0
-50947364.0,-107125632.0,0
52007436.0,-58785648.0,0
-31908796.0,-84746800.0,0
-19975128.0,-99202552.0,0
-38080632.0,-67760984.0,0
-61917072.0,-79837824.0,0
-64345800.0,-97049616.0,0
-86877040.0,-55301208.0,0
-36348956.0,-82418528.0,0
-57762728.0,-83942896.0,0
-34091896.0,-98103272.0,0
-59328008.0,-98079336.0,0
-45180788.0,-122513248.0,0
-61220800.0,-92423192.0,0
-73446760.0,-83245880.0,0
-53638384.0,-84846200.0,0
-38061824.0,-87338016.0,0
-23403080.0,-82663376.0,0
-56966672.0,-90560200.0,0
-63394632.0,-84775824.0,0
-25833740.0,-66746284.0,0
-76075088.0,-104100720.0,0
-46019224.0,-77311456.0,0
-54698480.0,-69842976.0,0
-16351686.0,-88138008.0,0
-36052428.0,-71428328.0,0
-37621760.0,-58493292.0,0
-16626134.0,-95299496.0,0
-31247302.0,-80939088.0,0
-41246736.0,-104341040.0,0
-25440172.0,-96455152.0,0
-47859424.0,-90784968.0,0
-19026576.0,-70267496.0,0
-61769016.0,-79256080.0,0
-32577790.0,-93882704.0,0
-48783612.0,-101036240.0,0
-57566184.0,-56653208.0,0
-67743176.0,-103591696.0,0
-57825336.0,-78259384.0,0
-10102304.0,-75143112.0,0
-55177636.0,-72953168.0,0
-50535156.0,-91251880.0,0
-96986048.0,-105304016.0,0
-47749640.0,-101679368.0,0
-45464296.0,-75747752.0,0
-36158472.0,-86315840.0,0
-27355842.0,-93001184.0,0
-19995198.0,-49510388.0,0
-48132136.0,-88385392.0,0
-48502500.0,-68530544.0,0
-60456240.0,-71528072.0,0
-35855276.0,-58308844.0,0
-12271031.0,-68719296.0,0
-15727692.0,-74666496.0,0
-57191276.0,-91693720.0,0
-26479644.0,-86653672.0,0
-41779840.0,-90185992.0,0
-39651276.0,-81798008.0,0
-49505312.0,-89353680.0,0
-38743784.0,-83186648.0,0
-73882456.0,-104612912.0,0
-5777454.0,-100069856.0,0
-36911728.0,-57757488.0,0
-29217332.0,-65560632.0,0
-57503488.0,-118372720.0,0
-57079444.0,-79544168.0,0
-77480816.0,-82574816.0,0
-57398592.0,-86985880.0,0
3680917.0,-82416608.0,0
-20143854.0,-111002024.0,0
-47862400.0,-119416992.0,0
-43356412.0,-95028432.0,0
-47232000.0,-97600832.0,0
-49320876.0,-94423032.0,0
-26108460.0,-83219912.0,0
-78093288.0,-91576000.0,0
-34534272.0,-81079144.0,0
-73794664.0,-67439864.0,0
-20580216.0,-103081936.0,0
-50968216.0,-91773896.0,0
-30203656.0,-62774544.0,0
-50938552.0,-68939376.0,0
-47806320.0,-75506584.0,0
-52933488.0,-65435596.0,0
-10839837.0,-61144472.0,0
-40296544.0,-88873968.0,0
-35951548.0,-93696088.0,0
-35824176.0,-98482520.0,0
-41055364.0,-95745872.0,0
-42405360.0,-98641280.0,0
-14171847.0,-100880480.0,0
-18217820.0,-77083232.0,0
-22758252.0,-70385584.0,0
-64450844.0,-78767712.0,0
-37535120.0,-93485432.0,0
-19886360.0,-65912320.0,0
-28628244.0,-118867312.0,0
-28726390.0,-102744040.0,0
3865312.0,-90322328.0,0
-17833972.0,-101857568.0,0
-64370076.0,-69999776.0,0
-19266768.0,-93033200.0,0
43927592.0,-87183248.0,0
-53369544.0,-78172744.0,0
-22865556.0,-88515184.0,0
-54801988.0,-74859784.0,0
-55615684.0,-90387080.0,0
-57768992.0,-55565620.0,0
-33818852.0,-70528800.0,0
-49927952.0,-56597244.0,0
-36499764.0,-98455712.0,0
-36616248.0,-96074712.0,0
-33125404.0,-87942104.0,0
-27834360.0,-127420104.0,0
-25241600.0,-97950384.0,0
-52999948.0,-87671848.0,0
-31139038.0,-100792272.0,0
-38827188.0,-101411728.0,0
-36383380.0,-99189464.0,0
-53552172.0,-74356920.0,0
-79078432.0,-91438224.0,0
-33500432.0,-56330932.0,0
-60840312.0,-90734384.0,0
-43086896.0,-87175632.0,0
-26527840.0,-97234032.0,0
-42463468.0,-99606024.0,0
-26884060.0,-89004200.0,0
-69170472.0,-97194232.0,0
-56918964.0,-100819928.0,0
-58682604.0,-96178752.0,0
-21387246.0,-84105712.0,0
-62949808.0,-93666640.0,0
-53046024.0,-67299744.0,0
-25367412.0,-87125568.0,0
-18817682.0,-60098048.0,0
-19660144.0,-120716272.0,0
-35425908.0,-74866232.0,0
-66789312.0,-93814096.0,0
-32203214.0,-72016496.0,0
-29169624.0,-107412432.0,0
-35480848.0,-81812992.0,0
-20356520.0,-89686552.0,0
-63463752.0,-107666800.0,0
-51373128.0,-99549984.0,0
-87141696.0,-97406712.0,0
-51078520.0,-64885928.0,0
-45980852.0,-103128888.0,0
-50752720.0,-98330104.0,0
-22835912.0,-69114688.0,0
-36720480.0,-85998480.0,0
-59845968.0,-81631576.0,0
-15332080.0,-76695600.0,0
-59069204.0,-82494544.0,0
-15404007.0,-98252872.0,0
-55446544.0,-74597016.0,0
-51211880.0,-75358128.0,0
-49384912.0,-66478776.0,0
-25012240.0,-78260392.0,0
-58505068.0,-83089864.0,0
-40893372.0,-83197248.0,0
-69946880.0,-99501832.0,0
-32689168.0,-52847728.0,0
-32280552.0,-79328896.0,0
-39132392.0,-72242760.0,0
-81062712.0,-103272096.0,0
-53232988.0,-65521988.0,0
-35239840.0,-88017480.0,0
-57639260.0,-49834800.0,0
-30325192.0,-86726552.0,0
-48155480.0,-90560504.0,0
-45149116.0,-80122464.0,0
-48358836.0,-121332896.0,0
-67183456.0,-108165088.0,0
-63159740.0,-52627944.0,0
-31349794.0,-62016796.0,0
-48466848.0,-100973648.0,0
-48309300.0,-63287704.0,0
-79201040.0,-88768640.0,0
-31056992.0,-52091112.0,0
-39908152.0,-64775308.0,0
-58962452.0,-51231200.0,0
12580020.0,-39291024.0,0
52909328.0,-82311608.0,0
-31101194.0,-50407120.0,0
-75375640.0,-89925624.0,0
-25855572.0,-87324696.0,0
-40399172.0,-67488784.0,0
-47243772.0,-110993800.0,0
-32424668.0,-85798280.0,0
-58341364.0,-81714384.0,0
-37189080.0,-55996248.0,0
-35364608.0,-79024560.0,0
-54545940.0,-70961056.0,0
-53684016.0,-86987088.0,0
-40854832.0,-110900976.0,0
-26263920.0,-93133664.0,0
-36906924.0,-77332752.0,0
-32663488.0,-65357616.0,0
-38069624.0,-101453688.0,0
-57478024.0,-79153248.0,0
-34301424.0,-70006960.0,0
-23092654.0,-102173520.0,0
-85803392.0,-69516736.0,0
-32985304.0,-110047952.0,0
-26884988.0,-58025704.0,0
-27605896.0,-66764136.0,0
-39229788.0,-107572360.0,0
-54194312.0,-82307632.0,0
-42155368.0,-81158176.0,0
-46656100.0,-74395424.0,0
-11280879.0,-103418136.0,0
-57947920.0,-66708596.0,0
-50316300.0,-95290904.0,0
-44848196.0,-77648408.0,0
-20991620.0,-102304192.0,0
-65006608.0,-108514272.0,0
-28138592.0,-78137616.0,0
-31804200.0,-94880208.0,0
-45149768.0,-70530416.0,0
-23759036.0,-96180488.0,0
-38074112.0,-101636344.0,0
-30893008.0,-95318808.0,0
-14259841.0,-100522944.0,0
-32956796.0,-80769704.0,0
-69657152.0,-70202888.0,0
-69994208.0,-55142212.0,0
-40888112.0,-99941224.0,0
-33005512.0,-86817392.0,0
-52828652.0,-109372848.0,0
-34576064.0,-77739592.0,0
-31908256.0,-54051000.0,0
-28274326.0,-94533000.0,0
-29768392.0,-85343976.0,0
-42341088.0,-81595808.0,0
-57663892.0,-79139296.0,0
-33384684.0,-90085312.0,0
-23023692.0,-79828992.0,0
-42426768.0,-81987064.0,0
73622592.0,-91773232.0,0
