x_1,x_2,y
43111648.0,-229782160.0,1
68658224.0,-174068048.0,1
48072328.0,-209037664.0,1
91347152.0,-118469696.0,1
46675128.0,-194488768.0,1
69014512.0,-192852464.0,1
-40272568.0,-204065520.0,1
67821560.0,-158815248.0,1
74342552.0,-184480416.0,1
68689016.0,-188343680.0,1
90494936.0,-211698752.0,1
78022016.0,-194505408.0,1
27201456.0,-215377792.0,1
81996864.0,-238424800.0,1
87715136.0,-211491744.0,1
50636200.0,-195720384.0,1
82532352.0,-194214272.0,1
37616080.0,-226908800.0,1
68878992.0,-177519424.0,1
76670240.0,-222978816.0,1
75391816.0,-159394960.0,1
45299096.0,-165619312.0,1
39150588.0,-230615136.0,1
91835800.0,-221308048.0,1
52977360.0,-206833824.0,1
-60133608.0,-212306560.0,1
106131640.0,-221610608.0,1
-49449976.0,-271584192.0,1
86263904.0,-229206208.0,1
64639368.0,-195181360.0,1
58709604.0,-173077392.0,1
107853808.0,-207602368.0,1
71182144.0,-238388000.0,1
65363856.0,-209418032.0,1
120618448.0,-212061312.0,1
57183816.0,-195131104.0,1
66551348.0,-168629888.0,1
62555864.0,-202494224.0,1
59704264.0,-240560048.0,1
91839240.0,-206489152.0,1
-21823408.0,-211606816.0,1
48375780.0,-231166608.0,1
46381932.0,-230465760.0,1
100747104.0,-213530736.0,1
58238080.0,-180467520.0,1
89371472.0,-177541152.0,1
43453472.0,-207901136.0,1
-71111640.0,-232335088.0,1
43519884.0,-195459456.0,1
49644476.0,-245081024.0,1
61141848.0,-195108784.0,1
70689696.0,-216828464.0,1
39646472.0,-183025696.0,1
73561288.0,-197484720.0,1
70718728.0,-203185360.0,1
60222976.0,-204665760.0,1
66586616.0,-214201008.0,1
78368920.0,-211566048.0,1
105455040.0,-218806960.0,1
83156480.0,-186360160.0,1
43516088.0,-213507584.0,1
37544940.0,-213104512.0,1
71616784.0,-219479232.0,1
95659496.0,-200821088.0,1
49857704.0,-213038288.0,1
47724152.0,-226973488.0,1
86969936.0,-199488960.0,1
91028688.0,-216427184.0,1
70744024.0,-189805296.0,1
71152432.0,-199597408.0,1
37775292.0,-184116032.0,1
76781032.0,-192359952.0,1
78390008.0,-198188304.0,1
60295068.0,-168950768.0,1
85787376.0,-216908448.0,1
82759888.0,-164546272.0,1
16725060.0,-188212912.0,1
45958088.0,-193226656.0,1
56016936.0,-244221728.0,1
80584672.0,-186527456.0,1
71051640.0,-201811856.0,1
52996496.0,-227348128.0,1
84780576.0,-239842016.0,1
98347176.0,-177635648.0,1
75980704.0,-203760896.0,1
70884496.0,-224199728.0,1
55787692.0,-244990256.0,1
40947352.0,-180655920.0,1
47297068.0,-219197920.0,1
63287728.0,-244824640.0,1
28149092.0,-183955456.0,1
63132752.0,-204281264.0,1
72326096.0,-174927872.0,1
63742984.0,-232478240.0,1
79576016.0,-180435488.0,1
89415248.0,-213335328.0,1
29854990.0,-215239792.0,1
76282424.0,-186051936.0,1
58881792.0,-204127968.0,1
-33185640.0,-238649392.0,1
32155720.0,-214857984.0,1
66982072.0,-190744144.0,1
71735264.0,-215150464.0,1
59380668.0,-215595808.0,1
55129892.0,-233803776.0,1
98554208.0,-206986592.0,1
61935648.0,-206558848.0,1
68338008.0,-221845760.0,1
52334136.0,-179124608.0,1
43619252.0,-195182656.0,1
58556640.0,-216979504.0,1
47813176.0,-177271680.0,1
-2203851.0,-228427968.0,1
82414280.0,-199120032.0,1
42678380.0,-188869008.0,1
62265796.0,-190965008.0,1
64490976.0,-186869808.0,1
61558292.0,-199284416.0,1
60792488.0,-217100640.0,1
54380404.0,-194949008.0,1
68893480.0,-196618560.0,1
70991888.0,-207543888.0,1
29223612.0,-183161936.0,1
90786392.0,-165089936.0,1
44855760.0,-215867424.0,1
62074532.0,-206114032.0,1
100472824.0,-193652896.0,1
68127152.0,-226671808.0,1
34930896.0,-194083424.0,1
36901472.0,-210815328.0,1
40759472.0,-197066080.0,1
89983760.0,-171834832.0,1
69689720.0,-184086448.0,1
42858080.0,-204917392.0,1
86885864.0,-217205680.0,1
75683432.0,-190959968.0,1
30943524.0,-234717152.0,1
37042736.0,-205396352.0,1
69757760.0,-203060192.0,1
36535992.0,-238738800.0,1
72947224.0,-160972080.0,1
64538176.0,-211817728.0,1
62456376.0,-155384480.0,1
89415776.0,-214791264.0,1
65807884.0,-211932112.0,1
47527176.0,-194968256.0,1
68047888.0,-193849888.0,1
81326968.0,-202373984.0,1
68776992.0,-212560784.0,1
41551796.0,-211330992.0,1
27501884.0,-177760624.0,1
39833440.0,-184041072.0,1
37559904.0,-216111568.0,1
46169848.0,-187839472.0,1
50581516.0,-182173312.0,1
40660236.0,-169056592.0,1
66087432.0,-239571744.0,1
46171756.0,-188538992.0,1
15401707.0,-181209536.0,1
113862968.0,-192714640.0,1
51817664.0,-169502272.0,1
67385848.0,-194857968.0,1
-91369824.0,-208042656.0,1
66825696.0,-220949520.0,1
83914960.0,-193503664.0,1
32660572.0,-195989792.0,1
61739636.0,-172439232.0,1
80671064.0,-196443024.0,1
94108720.0,-199606032.0,1
-32916528.0,-160819312.0,1
82931432.0,-188013328.0,1
100607008.0,-185995456.0,1
74061096.0,-179187696.0,1
101449960.0,-187990048.0,1
87376008.0,-226289040.0,1
8711833.0,-200107168.0,1
38630244.0,-191464048.0,1
45441784.0,-164779328.0,1
69380112.0,-157655360.0,1
48720900.0,-234168944.0,1
61709356.0,-201082464.0,1
39920036.0,-216438864.0,1
55401772.0,-183386624.0,1
24280518.0,-186431888.0,1
97891696.0,-177378240.0,1
58092176.0,-173735968.0,1
81880312.0,-246453648.0,1
87987928.0,-229375120.0,1
61818944.0,-185812704.0,1
58245016.0,-129008880.0,1
93166680.0,-193301104.0,1
44050176.0,-171410560.0,1
49700188.0,-196351936.0,1
40900776.0,-189974736.0,1
53163064.0,-200836400.0,1
68790176.0,-160163552.0,1
98065000.0,-214422416.0,1
70571680.0,-219175664.0,1
49200180.0,-180358832.0,1
47365320.0,-172986032.0,1
