x_1,x_2,y
-81565392.0,-250920576.0,0
-80493600.0,-194736864.0,0
-63428572.0,-208244864.0,0
-55963888.0,-175409488.0,0
-82080912.0,-185506736.0,0
-49459988.0,-200359328.0,0
-87525200.0,-194744624.0,0
-47403768.0,-202014768.0,0
-76562144.0,-224617744.0,0
-46855736.0,-164408992.0,0
-46460972.0,-216655712.0,0
-65269824.0,-198824144.0,0
-72584328.0,-219499024.0,0
-82395760.0,-240651120.0,0
-13763752.0,-189501360.0,0
-70119040.0,-183438688.0,0
-70431424.0,-196988112.0,0
-61868056.0,-239503760.0,0
-86403296.0,-242773712.0,0
-86068720.0,-194530368.0,0
-67136288.0,-232082816.0,0
-98273992.0,-220611264.0,0
-42346868.0,-192606272.0,0
-116084384.0,-205311888.0,0
-76180136.0,-229493952.0,0
-70314688.0,-171698000.0,0
-48205556.0,-177500272.0,0
-83710704.0,-211275424.0,0
-83045776.0,-213670064.0,0
-87124944.0,-227458576.0,0
-65020004.0,-184673136.0,0
-70080320.0,-223503600.0,0
-93456368.0,-189117152.0,0
-62903808.0,-251294192.0,0
-49241560.0,-224573184.0,0
-49198896.0,-193084336.0,0
-40055620.0,-241634544.0,0
-46346836.0,-217758912.0,0
-59631872.0,-183806576.0,0
-68246888.0,-215411392.0,0
-69242464.0,-216629136.0,0
-58841340.0,-217727808.0,0
-83302728.0,-192192896.0,0
-45489840.0,-175073248.0,0
-72059944.0,-225169024.0,0
-79334832.0,-206575312.0,0
-51374472.0,-222833376.0,0
-69344664.0,-207323632.0,0
-80638872.0,-229524656.0,0
-58931492.0,-204948640.0,0
-75761800.0,-187692112.0,0
-40514032.0,-201351520.0,0
-60667064.0,-217691648.0,0
-92048112.0,-180689504.0,0
-63928960.0,-223862736.0,0
-81649280.0,-195864032.0,0
-60955868.0,-222563424.0,0
-66600272.0,-248165280.0,0
-123712424.0,-212694048.0,0
-50045528.0,-275434368.0,0
-65601672.0,-196117696.0,0
-76542616.0,-232003984.0,0
-88974392.0,-244414544.0,0
-98060360.0,-221750304.0,0
-47476072.0,-235048528.0,0
-76778592.0,-197946176.0,0
-90703520.0,-196385488.0,0
-96683800.0,-190333488.0,0
-71043936.0,-178350944.0,0
-107036136.0,-238590224.0,0
-50469688.0,-223372096.0,0
-39024764.0,-199813280.0,0
-83286208.0,-165477392.0,0
-87062936.0,-213141296.0,0
-54802896.0,-203474208.0,0
-50733536.0,-192088896.0,0
-93700800.0,-198311904.0,0
-75164160.0,-214938208.0,0
-87813392.0,-194672752.0,0
-104605320.0,-214983968.0,0
-68367664.0,-235565328.0,0
-52807948.0,-230604384.0,0
-79415160.0,-182875232.0,0
-89889240.0,-235068656.0,0
-68106352.0,-235309872.0,0
-92779616.0,-203894752.0,0
-44365972.0,-220584368.0,0
-93310232.0,-216497664.0,0
-66495800.0,-221187808.0,0
-77373776.0,-235790368.0,0
-68346720.0,-191068304.0,0
-64757356.0,-197235824.0,0
-74952328.0,-211868416.0,0
-60306840.0,-236841088.0,0
-74416400.0,-191188704.0,0
-41728900.0,-216386928.0,0
-93143864.0,-204049872.0,0
-57108188.0,-253544624.0,0
-43707884.0,-208787824.0,0
-55619516.0,-225947296.0,0
-38475084.0,-224715728.0,0
-71811616.0,-232608640.0,0
-59912680.0,-200375872.0,0
-80585504.0,-195548992.0,0
-63608896.0,-248082544.0,0
-91027096.0,-211561984.0,0
-61347496.0,-243915808.0,0
-87937544.0,-226934160.0,0
-83841448.0,-196992656.0,0
-52934992.0,-213123168.0,0
-72369264.0,-206347136.0,0
-69813656.0,-215210496.0,0
-69385592.0,-262700016.0,0
-50576732.0,-210032256.0,0
-93769592.0,-228074304.0,0
-78394744.0,-202986624.0,0
-67205568.0,-202858640.0,0
-66618688.0,-210617376.0,0
-76018240.0,-188872944.0,0
-27546308.0,-201284448.0,0
-110151792.0,-211424800.0,0
-60157816.0,-247568752.0,0
-55706344.0,-175821504.0,0
-49180356.0,-244076960.0,0
-66850008.0,-184406256.0,0
-64924112.0,-236582864.0,0
-74933624.0,-198586432.0,0
-46443732.0,-181464384.0,0
-98124160.0,-163474288.0,0
-92066280.0,-231346928.0,0
-68794600.0,-194054096.0,0
-69707904.0,-207797376.0,0
-48783408.0,-204091856.0,0
-85548104.0,-223622960.0,0
-62896780.0,-180776864.0,0
-43111472.0,-219842272.0,0
-69739536.0,-204550464.0,0
-73994040.0,-236237232.0,0
-114360960.0,-206021488.0,0
-77367400.0,-209016960.0,0
-104096384.0,-214726736.0,0
-77371768.0,-202919088.0,0
-90712408.0,-189103920.0,0
-76766272.0,-180398144.0,0
-68193792.0,-182730432.0,0
-53513388.0,-170684864.0,0
-49987848.0,-191713408.0,0
-61817796.0,-217384352.0,0
-33364652.0,-208460688.0,0
-83957616.0,-217180064.0,0
-70526536.0,-224927328.0,0
-121596976.0,-197093632.0,0
-78831632.0,-212519424.0,0
-79303216.0,-196418224.0,0
-85500032.0,-223490496.0,0
-82327800.0,-182008912.0,0
-72174776.0,-214723696.0,0
-102598312.0,-219895696.0,0
-79750520.0,-182260080.0,0
-58262036.0,-177010784.0,0
-44319152.0,-179360096.0,0
-47664740.0,-217429280.0,0
-82995184.0,-228110912.0,0
-71308128.0,-212278592.0,0
-57872016.0,-216379056.0,0
-51442696.0,-208401344.0,0
-54261708.0,-215485136.0,0
-98412720.0,-195834512.0,0
-49610164.0,-213018832.0,0
-67108880.0,-200389488.0,0
-69817920.0,-192124352.0,0
-61858084.0,-216449920.0,0
-100401264.0,-218553312.0,0
-99684328.0,-219441392.0,0
-48332468.0,-204141248.0,0
-67930888.0,-215243088.0,0
-91003280.0,-212980896.0,0
-105831848.0,-224818880.0,0
-54878396.0,-224760432.0,0
-82462040.0,-212152208.0,0
-67451864.0,-201647360.0,0
-48603348.0,-201402816.0,0
-109127192.0,-213865936.0,0
-59241948.0,-220216192.0,0
-44491460.0,-165096064.0,0
-83548592.0,-197665920.0,0
-62339976.0,-264943040.0,0
-70644648.0,-194084656.0,0
-123927360.0,-234891984.0,0
-85608104.0,-249816336.0,0
-111933736.0,-189153584.0,0
-57548392.0,-220607488.0,0
-69469336.0,-220855552.0,0
-82130064.0,-259791808.0,0
-80285360.0,-220179344.0,0
-97767712.0,-261427760.0,0
-93585008.0,-238118224.0,0
-35954492.0,-211986784.0,0
-74275104.0,-221398176.0,0
-73266360.0,-165640896.0,0
-64859064.0,-253805440.0,0
-48904596.0,-219566592.0,0
-65692796.0,-209341504.0,0
-96423432.0,-210783376.0,0
-95401680.0,-203046432.0,0
-36461444.0,-218111424.0,0
-67702576.0,-214113760.0,0
-61279280.0,-258894240.0,0
-51079372.0,-206260080.0,0
-57803096.0,-164858224.0,0
-41435148.0,-228952816.0,0
-78965792.0,-211597984.0,0
-49936940.0,-208258432.0,0
-93553616.0,-201180784.0,0
-73896688.0,-218797232.0,0
-24666854.0,-230447136.0,0
-91269152.0,-231495664.0,0
-57203764.0,-245428128.0,0
-66672872.0,-184814224.0,0
-44181024.0,-229320848.0,0
-71469384.0,-204052512.0,0
-55706328.0,-225356384.0,0
-95778288.0,-218119408.0,0
-69788952.0,-171855664.0,0
-97103984.0,-232558304.0,0
-39945200.0,-195445760.0,0
-70291344.0,-162248752.0,0
-47575536.0,-198956816.0,0
-34396552.0,-150592384.0,0
-32917792.0,-194564240.0,0
-96531024.0,-228922192.0,0
-57331768.0,-213915664.0,0
-100068392.0,-199876928.0,0
-99503344.0,-236557264.0,0
-75896016.0,-196527744.0,0
-60782236.0,-194024224.0,0
-87637880.0,-243689824.0,0
-74175872.0,-213008880.0,0
-60342084.0,-225910944.0,0
-75334552.0,-217786176.0,0
-84790952.0,-183386048.0,0
-86673776.0,-187421648.0,0
-64657412.0,-224229072.0,0
-36563920.0,-226814496.0,0
-73327240.0,-225620960.0,0
-106656832.0,-191111008.0,0
-50110088.0,-204916624.0,0
-83139384.0,-217493024.0,0
-65224928.0,-168767968.0,0
-82217536.0,-178843088.0,0
-50783616.0,-194762240.0,0
-99557120.0,-215045360.0,0
-62264120.0,-189193824.0,0
-74708968.0,-228293584.0,0
-74867912.0,-222816000.0,0
-72868984.0,-197637776.0,0
-51035288.0,-175636160.0,0
-85621680.0,-243406128.0,0
-68415952.0,-206869264.0,0
-115732336.0,-197288416.0,0
-63100044.0,-211919952.0,0
-35957332.0,-226936864.0,0
-94516120.0,-237117904.0,0
-63400368.0,-217523712.0,0
-60757508.0,-183520624.0,0
-76347600.0,-199108320.0,0
-56844456.0,-217842096.0,0
-80243712.0,-220249536.0,0
-69922288.0,-206511088.0,0
-56414504.0,-222707600.0,0
-81252488.0,-215179136.0,0
-46161808.0,-226316240.0,0
-80257992.0,-208023952.0,0
-67130648.0,-146433456.0,0
-73760632.0,-225661888.0,0
-46230784.0,-235245312.0,0
-77529600.0,-189569920.0,0
-95886048.0,-210219328.0,0
-69285032.0,-204698464.0,0
-62326976.0,-246728496.0,0
-49350344.0,-196058112.0,0
-68228560.0,-234373264.0,0
-77324792.0,-199001616.0,0
-63139072.0,-183639632.0,0
-98897696.0,-225796288.0,0
-85888672.0,-199823936.0,0
-52003872.0,-184495280.0,0
-66412476.0,-242728448.0,0
-52250648.0,-202490576.0,0
-56482912.0,-240901744.0,0
-78237592.0,-210317136.0,0
-101460216.0,-193486048.0,0
-96151056.0,-218176368.0,0
-60711352.0,-216466656.0,0
-84383440.0,-244082112.0,0
-84369848.0,-209841632.0,0
-90601800.0,-222913648.0,0
-97462792.0,-192845440.0,0
-118713936.0,-231322272.0,0
-84338832.0,-218994320.0,0
-66674972.0,-238063968.0,0
-38721756.0,-206691008.0,0
-73313040.0,-201212016.0,0
-59203420.0,-240139840.0,0
-113479632.0,-224754496.0,0
-119920176.0,-237451872.0,0
-83599112.0,-214516768.0,0
-76932816.0,-229645968.0,0
-54036232.0,-204095840.0,0
-58461168.0,-164432944.0,0
-97172680.0,-206041504.0,0
-81360104.0,-207848496.0,0
-60469660.0,-196620480.0,0
-60880816.0,-187147984.0,0
-67934832.0,-236842432.0,0
-67037988.0,-177581616.0,0
-59106004.0,-181654288.0,0
-96337520.0,-223434720.0,0
-69866576.0,-209875376.0,0
-128521888.0,-215464544.0,0
-51920368.0,-194347648.0,0
-21831690.0,-216942288.0,0
-69405224.0,-192396560.0,0
-110479072.0,-178613264.0,0
-80526936.0,-211991600.0,0
-94109848.0,-191050432.0,0
-42779208.0,-207698288.0,0
-67577200.0,-199459968.0,0
-77259144.0,-241056496.0,0
-80618752.0,-212261552.0,0
-83151800.0,-221174624.0,0
-87607272.0,-186984336.0,0
-74843152.0,-233732240.0,0
-80221064.0,-205358496.0,0
-108859264.0,-254240992.0,0
-112052384.0,-262301824.0,0
-90064112.0,-212808624.0,0
-92538320.0,-230875568.0,0
-88283080.0,-204168416.0,0
-61333568.0,-212032032.0,0
-117695184.0,-238726016.0,0
-38832468.0,-233802656.0,0
-64595068.0,-196399056.0,0
-47640784.0,-200162896.0,0
-78123296.0,-216932080.0,0
-106019248.0,-234685728.0,0
-78722424.0,-164079920.0,0
-60702392.0,-208957552.0,0
-40598828.0,-240904176.0,0
-72574352.0,-222838368.0,0
-68766640.0,-200865600.0,0
-108557456.0,-229411728.0,0
-47896644.0,-201844496.0,0
-72836168.0,-195686528.0,0
-61381720.0,-215909648.0,0
-88679512.0,-189877920.0,0
-46990992.0,-201091072.0,0
-88683672.0,-159098784.0,0
-37933452.0,-221531664.0,0
-47343728.0,-210047312.0,0
-65707676.0,-222123808.0,0
-61138408.0,-203269968.0,0
-61828720.0,-165988560.0,0
-42415728.0,-194835040.0,0
-77890736.0,-193666288.0,0
-42757980.0,-189701440.0,0
-90278656.0,-155231008.0,0
-80873664.0,-224145520.0,0
-82456016.0,-243918912.0,0
-83551984.0,-204906944.0,0
-76867264.0,-217479824.0,0
-87073840.0,-262465984.0,0
-88156544.0,-204377536.0,0
-119444680.0,-237718048.0,0
-75141104.0,-189086672.0,0
-73175232.0,-206889056.0,0
-67059196.0,-210413584.0,0
-122503720.0,-257433824.0,0
-65558688.0,-192554096.0,0
-102915680.0,-196840416.0,0
-69311000.0,-246858464.0,0
-46086288.0,-161067808.0,0
-110489048.0,-208930640.0,0
-74556208.0,-222339552.0,0
-89604512.0,-176365168.0,0
-94356192.0,-221111472.0,0
-53950884.0,-174086048.0,0
-93490824.0,-187457408.0,0
-60022824.0,-209829152.0,0
-91615128.0,-197589760.0,0
-90716480.0,-233057600.0,0
-98112864.0,-193233264.0,0
-80207832.0,-224817536.0,0
-68507904.0,-240982432.0,0
-86421320.0,-238212912.0,0
-45534092.0,-180415168.0,0
-63061644.0,-194757072.0,0
-53181984.0,-212690496.0,0
-43713480.0,-214355808.0,0
-121639088.0,-214810688.0,0
-60202688.0,-174315648.0,0
-85077672.0,-201308672.0,0
-84422880.0,-183308096.0,0
-73783712.0,-207623360.0,0
-52270296.0,-203680032.0,0
-56165724.0,-219332496.0,0
-46730000.0,-216670704.0,0
-65407600.0,-227139168.0,0
-71468024.0,-233753760.0,0
-41131924.0,-233115408.0,0
-110210664.0,-233249152.0,0
-97308792.0,-185680160.0,0
-73745416.0,-215115264.0,0
-21229564.0,-185988592.0,0
-88025936.0,-232222464.0,0
-61064792.0,-219090192.0,0
-76208656.0,-214684592.0,0
-39623952.0,-192926272.0,0
-73593448.0,-224285408.0,0
-67727024.0,-239741440.0,0
-92390952.0,-224459744.0,0
-93341312.0,-223245248.0,0
-72701264.0,-209077312.0,0
-102423320.0,-192932288.0,0
-59705528.0,-182442992.0,0
-64580180.0,-188791136.0,0
-60600112.0,-218669808.0,0
-65197904.0,-198922320.0,0
-128734928.0,-171590656.0,0
-87974944.0,-219877728.0,0
-75224160.0,-190413200.0,0
-60269464.0,-242057456.0,0
-58717136.0,-190132208.0,0
-95144040.0,-218177792.0,0
-46649092.0,-240246192.0,0
-57792024.0,-203894544.0,0
-94700128.0,-225242496.0,0
-76247016.0,-219392960.0,0
-34166772.0,-186652320.0,0
-93490576.0,-203581712.0,0
-82775824.0,-191149600.0,0
-104227896.0,-193340960.0,0
-94786024.0,-190968720.0,0
-100770576.0,-236665808.0,0
-48377336.0,-198391216.0,0
-69330056.0,-202391568.0,0
-99091472.0,-247318160.0,0
-75919600.0,-225075424.0,0
-61442956.0,-192297760.0,0
-39692380.0,-205780736.0,0
-87297264.0,-219328912.0,0
-64067384.0,-176508512.0,0
-68416720.0,-245106336.0,0
-62454484.0,-193764352.0,0
-94358640.0,-229323744.0,0
