x_1,x_2,y
83067432.0,-154661360.0,1
88554496.0,-169617872.0,1
89011856.0,-171334256.0,1
81689904.0,-161307472.0,1
76076040.0,-140167360.0,1
68341416.0,-169885184.0,1
59905428.0,-164278016.0,1
108745848.0,-132240664.0,1
74023864.0,-179409632.0,1
101669544.0,-129240560.0,1
-33999112.0,-202205328.0,1
63455520.0,-113038984.0,1
14416498.0,-173346192.0,1
-5302536.0,-179244160.0,1
96364128.0,-91483296.0,1
63152672.0,-153916416.0,1
99131592.0,-130981968.0,1
86721856.0,-155866976.0,1
55158016.0,-141333168.0,1
81659784.0,-156142144.0,1
77483472.0,-199931648.0,1
47667472.0,-201203504.0,1
51404468.0,-180370512.0,1
73143088.0,-189641552.0,1
54904768.0,-189857152.0,1
73127624.0,-200788704.0,1
50904112.0,-160435840.0,1
48424360.0,-154568464.0,1
67757616.0,-157937120.0,1
83821704.0,-183212128.0,1
82845288.0,-196812944.0,1
26765828.0,-165601680.0,1
51397816.0,-181562976.0,1
28536620.0,-188412976.0,1
62153480.0,-202248304.0,1
44660312.0,-185962304.0,1
73498864.0,-208891456.0,1
83162480.0,-204072672.0,1
67568816.0,-214243680.0,1
62707244.0,-193140560.0,1
71458920.0,-196952480.0,1
42160752.0,-162869072.0,1
62501564.0,-147655552.0,1
56453336.0,-162911760.0,1
61981136.0,-185662688.0,1
59674272.0,-165198496.0,1
53928220.0,-165678848.0,1
-65765376.0,-187357232.0,1
57617296.0,-185898352.0,1
65229928.0,-179636688.0,1
83098912.0,-185708960.0,1
45451060.0,-179883888.0,1
54402552.0,-167502640.0,1
42999224.0,-159928816.0,1
37860200.0,-207642176.0,1
-34930520.0,-170073008.0,1
34167552.0,-182110096.0,1
42455984.0,-190903104.0,1
83883160.0,-150633952.0,1
67339008.0,-158161728.0,1
73040040.0,-161285280.0,1
40596016.0,-181047392.0,1
-52108640.0,-178763328.0,1
82713832.0,-183584400.0,1
58201460.0,-205860704.0,1
75166976.0,-160848096.0,1
72954024.0,-198682912.0,1
64058216.0,-182028064.0,1
80413424.0,-156395392.0,1
63865536.0,-192065664.0,1
71630616.0,-175890016.0,1
25622604.0,-166670256.0,1
31608950.0,-189999808.0,1
-153053.0,-181283184.0,1
45538176.0,-187316528.0,1
65557360.0,-198398272.0,1
92823384.0,-181560272.0,1
94149520.0,-128499200.0,1
47847416.0,-204779216.0,1
55746620.0,-184410976.0,1
99490176.0,-167913280.0,1
80174240.0,-158179776.0,1
62580500.0,-174211200.0,1
69797320.0,-168593744.0,1
68918848.0,-194320928.0,1
62926388.0,-150634080.0,1
95507152.0,-153669696.0,1
77991448.0,-170730160.0,1
72597688.0,-155805184.0,1
66612264.0,-151352304.0,1
80366904.0,-146182544.0,1
84008720.0,-152202240.0,1
86186096.0,-177973824.0,1
41772488.0,-174928880.0,1
56728420.0,-161872400.0,1
97508704.0,-181070144.0,1
75036928.0,-131929112.0,1
86501432.0,-154673488.0,1
60998112.0,-138966224.0,1
90847472.0,-159676432.0,1
50950236.0,-160065360.0,1
84779200.0,-174821888.0,1
99381960.0,-167270816.0,1
57198068.0,-160932320.0,1
71382104.0,-167959824.0,1
83542152.0,-163663728.0,1
29450884.0,-26891188.0,1
67546520.0,-169705024.0,1
94563736.0,-181564016.0,1
83302280.0,-148269072.0,1
70136432.0,-178621136.0,1
69934976.0,-163371008.0,1
97720352.0,-172813744.0,1
89660672.0,-160126048.0,1
52947924.0,-171817664.0,1
49691656.0,-196676768.0,1
