x_1,x_2,y
-43561744.0,-175513104.0,0
82404768.0,-62827700.0,0
-50553236.0,-176037632.0,0
-63309620.0,-204432432.0,0
-69336872.0,-212082384.0,0
-80484536.0,-160246560.0,0
-68142176.0,-177146192.0,0
-35165244.0,-187457776.0,0
-45435736.0,-189468288.0,0
-60443952.0,-186069872.0,0
-31443010.0,-190028032.0,0
-56822344.0,-171262384.0,0
-48725384.0,-152090560.0,0
-57085104.0,-194860656.0,0
-73683776.0,-173879184.0,0
-78185712.0,-158980928.0,0
-52429708.0,-140952352.0,0
-57065180.0,-181792848.0,0
-87949504.0,-180389152.0,0
-54332200.0,-191349792.0,0
-50217692.0,-191715728.0,0
-70170952.0,-182678928.0,0
-44893180.0,-159694912.0,0
-46209164.0,-158685968.0,0
-58041592.0,-159339840.0,0
-48989644.0,-182685568.0,0
-73442344.0,-194705024.0,0
-57846816.0,-163960464.0,0
-50394096.0,-183648384.0,0
-100356528.0,-199225776.0,0
-63146528.0,-173288560.0,0
-66099208.0,-162938688.0,0
-73068160.0,-153149184.0,0
-65947280.0,-175805296.0,0
-76183936.0,-189507792.0,0
-97492888.0,-153198768.0,0
-72489520.0,-174336560.0,0
-18133048.0,-102043112.0,0
-72288576.0,-151877264.0,0
-85115976.0,-193311216.0,0
-46179492.0,-157585184.0,0
25227604.0,-154962368.0,0
38504768.0,-20267904.0,0
-42833456.0,-178507680.0,0
-53082740.0,-181177136.0,0
-65274080.0,-193424960.0,0
-55518412.0,-197519904.0,0
-70602160.0,-181115696.0,0
-97762080.0,-187581792.0,0
-41539996.0,-192318816.0,0
-80249296.0,-186680480.0,0
-41169432.0,-211077296.0,0
-45474984.0,-169581280.0,0
-39900328.0,-148907072.0,0
-56492096.0,-160899104.0,0
-64956280.0,-194839392.0,0
-78680408.0,-206275232.0,0
-84812128.0,-184285408.0,0
-68616632.0,-190694928.0,0
-80107808.0,-177252944.0,0
-51128576.0,-182997168.0,0
-63143216.0,-163933744.0,0
-64410880.0,-189604704.0,0
-66233660.0,-162522912.0,0
37668528.0,-8424891.0,0
-67538544.0,-151222192.0,0
-36785532.0,-102102488.0,0
-55340416.0,-172477712.0,0
-63928044.0,-167156464.0,0
-56242032.0,-182439024.0,0
-75936648.0,-165086048.0,0
-45375060.0,-209771776.0,0
-66703032.0,-192076064.0,0
-64971744.0,-154618416.0,0
-41523512.0,-154768672.0,0
-65868708.0,-168488560.0,0
-74978032.0,-175132256.0,0
-72009216.0,-181340176.0,0
-67749200.0,-192456160.0,0
-74088336.0,-182404608.0,0
37573740.0,-20267340.0,0
-76776776.0,-183211952.0,0
-66811876.0,-193562784.0,0
-85937616.0,-189848976.0,0
-67717688.0,-163313152.0,0
-62743976.0,-156509616.0,0
-91820304.0,-166945984.0,0
-60986212.0,-171996464.0,0
-72910680.0,-174100432.0,0
-73851664.0,-176476896.0,0
-87828200.0,-160590432.0,0
-87212144.0,-169450480.0,0
-35633216.0,-168839056.0,0
-67656416.0,-182601312.0,0
-58458828.0,-187896080.0,0
-65602024.0,-168776832.0,0
-45284772.0,-196454912.0,0
-48804304.0,-178004240.0,0
-67980456.0,-181128304.0,0
-51286776.0,-191939152.0,0
-85345184.0,-193689888.0,0
-74507984.0,-169601232.0,0
-46124160.0,-168135296.0,0
-69645416.0,-138897392.0,0
-56409824.0,-176620800.0,0
-50148572.0,-160378304.0,0
-46692528.0,-181984144.0,0
-44510404.0,-193616592.0,0
-64535280.0,-194767072.0,0
-85743608.0,-180761664.0,0
-61992184.0,-163123376.0,0
-82465608.0,-167258384.0,0
-73804800.0,-177574272.0,0
-70963664.0,-175285376.0,0
-78086232.0,-188707232.0,0
-94576944.0,-165562656.0,0
-99703776.0,-170357728.0,0
-60619484.0,-169973408.0,0
-75990768.0,-188050016.0,0
-63874736.0,-183545840.0,0
-34068732.0,-174208192.0,0
-61424852.0,-166002208.0,0
-74188800.0,-168870688.0,0
-37212712.0,-156580944.0,0
-72957008.0,-173230704.0,0
-52333644.0,-179310640.0,0
-88307056.0,-180781728.0,0
-56040816.0,-211219536.0,0
-46194944.0,-168097504.0,0
-75652936.0,-191423088.0,0
-55827388.0,-177621088.0,0
-65566696.0,-174516912.0,0
-46787220.0,-166905888.0,0
-100876640.0,-190763824.0,0
-85487856.0,-166060944.0,0
-52869168.0,-114198288.0,0
-42874360.0,-165763040.0,0
-68729872.0,-182497744.0,0
-81527440.0,-173725120.0,0
-52868432.0,-168519744.0,0
-76792384.0,-175341888.0,0
-68738480.0,-195947328.0,0
-79427960.0,-162783488.0,0
-53293960.0,-169507648.0,0
-94715672.0,-191615536.0,0
-57156272.0,-163566080.0,0
-69440224.0,-157281456.0,0
-40593172.0,-160653536.0,0
-68557416.0,-177638528.0,0
-68352104.0,-168546400.0,0
-52910416.0,-201136528.0,0
-62789728.0,-154767056.0,0
-67853528.0,-172675024.0,0
-53262760.0,-173629024.0,0
-66357308.0,-188889088.0,0
-54654776.0,-165258720.0,0
-51639420.0,-184606368.0,0
-71318392.0,-160996256.0,0
-48273060.0,-195412608.0,0
-58093908.0,-168524816.0,0
-61626128.0,-185998240.0,0
-63977980.0,-173754784.0,0
-75799728.0,-175319824.0,0
-66697128.0,-171227168.0,0
-62368100.0,-180666144.0,0
-95354160.0,-175896144.0,0
-66464880.0,-166876496.0,0
-93314392.0,-179421056.0,0
-94058032.0,-172296016.0,0
-49112704.0,-180904768.0,0
-48941276.0,-190804912.0,0
-59491732.0,-194625648.0,0
-65721716.0,-195732304.0,0
-102714888.0,-169405584.0,0
-73588496.0,-179639408.0,0
-47011208.0,-171965440.0,0
-57297728.0,-170712912.0,0
-65731720.0,-159843584.0,0
-56278760.0,-175374608.0,0
-66640460.0,-183475376.0,0
-43732260.0,-166459664.0,0
-59228124.0,-197232768.0,0
-74435472.0,-186927472.0,0
-81017536.0,-190182112.0,0
-65566640.0,-214216992.0,0
-63600768.0,-185203536.0,0
-73257368.0,-177438304.0,0
-53506248.0,-192041728.0,0
-76599784.0,-184844512.0,0
-75671856.0,-181319024.0,0
-68501544.0,-189757744.0,0
-41453736.0,-200741088.0,0
-56044332.0,-172321536.0,0
-77210448.0,-155695984.0,0
