x_1,x_2,y
28723230.0,-88202952.0,1
56917912.0,-82410096.0,1
38492960.0,-82972504.0,1
47223868.0,-95581616.0,1
14574164.0,-89250624.0,1
39829012.0,-91897976.0,1
45869288.0,-102694128.0,1
13473041.0,-110224184.0,1
37640120.0,-68070800.0,1
21773268.0,-92224288.0,1
22014304.0,-121843744.0,1
41879544.0,-102061536.0,1
58260100.0,-103196296.0,1
35828152.0,-103784784.0,1
8461050.0,-91769080.0,1
5704024.0,-105036160.0,1
43312552.0,-96064352.0,1
40750052.0,-98245504.0,1
28298146.0,-96618192.0,1
18655840.0,-77480032.0,1
24574064.0,-87604296.0,1
44462988.0,-87409400.0,1
6226443.0,-125694856.0,1
47560880.0,-91970784.0,1
29081724.0,-82146880.0,1
44289472.0,-100082248.0,1
25530808.0,-85910608.0,1
277290.0,-104463904.0,1
1084877.0,-111827824.0,1
63919000.0,-111893360.0,1
25707604.0,-19155390.0,1
3244712.0,-80862256.0,1
20191140.0,-86249576.0,1
35599936.0,-86813144.0,1
21842984.0,-82994328.0,1
29241292.0,-100475688.0,1
24123748.0,-78102560.0,1
29962948.0,-93445840.0,1
59137680.0,-53708240.0,1
16783996.0,-124810576.0,1
20072596.0,-82564192.0,1
31441408.0,-94846120.0,1
37999244.0,-83087272.0,1
57890760.0,-84325200.0,1
15895425.0,-117305120.0,1
39941124.0,-105711184.0,1
35349296.0,-77204808.0,1
50002956.0,-109335016.0,1
31396508.0,-100707968.0,1
49177716.0,-76987896.0,1
37292824.0,-83214256.0,1
38795296.0,-89332904.0,1
31116218.0,-77062104.0,1
34231800.0,-114075496.0,1
16925928.0,-71966544.0,1
32068440.0,-82307760.0,1
25612736.0,-76127712.0,1
42982160.0,-78260304.0,1
47325264.0,-65761064.0,1
35432696.0,-81248768.0,1
24073440.0,-100923520.0,1
20384272.0,-82899592.0,1
42037980.0,-91597240.0,1
-26025724.0,-87996416.0,1
13773369.0,-88932848.0,1
40843048.0,-103118360.0,1
43746812.0,-74102664.0,1
11448941.0,-77411744.0,1
18873610.0,-93151288.0,1
47544868.0,-98653080.0,1
43029872.0,-103395072.0,1
14303545.0,-87743232.0,1
27347844.0,-86040640.0,1
50828684.0,-95863840.0,1
38411752.0,-99516592.0,1
50201336.0,-76117304.0,1
16225118.0,-92501136.0,1
-4667896.0,-98071808.0,1
31592484.0,-87075480.0,1
21074744.0,-91435296.0,1
33748136.0,-103198832.0,1
34343448.0,-108806480.0,1
35028392.0,-92936472.0,1
47737232.0,-72191328.0,1
54115608.0,-65571192.0,1
25130092.0,-91527392.0,1
29246100.0,-101167352.0,1
32041760.0,-98087048.0,1
10989816.0,-128376040.0,1
23351032.0,-102066760.0,1
48605632.0,-54341620.0,1
28220288.0,-87888912.0,1
59932152.0,-100739296.0,1
-14200517.0,-99599688.0,1
52832912.0,-95709304.0,1
22920416.0,-91348736.0,1
22224008.0,-95978984.0,1
6548459.0,-91831384.0,1
12403961.0,-77954200.0,1
25804672.0,-95063336.0,1
14402199.0,-101544192.0,1
32309204.0,-95757944.0,1
53637292.0,-73704216.0,1
27083820.0,-90064848.0,1
33587820.0,-87721352.0,1
39915504.0,-81857296.0,1
43970144.0,-68743256.0,1
35115228.0,-94901584.0,1
49240768.0,-88405992.0,1
26428832.0,-84528904.0,1
43206280.0,-100618152.0,1
35798716.0,-70391160.0,1
10647903.0,-95098376.0,1
39380920.0,-74221544.0,1
38657928.0,-114600624.0,1
42235204.0,-128776496.0,1
24559212.0,-96060800.0,1
39385084.0,-103990416.0,1
31382204.0,-82598856.0,1
11491921.0,-126715056.0,1
8551957.0,-81413304.0,1
45479552.0,-78082728.0,1
59300036.0,-83892472.0,1
43498248.0,-78648424.0,1
50773672.0,-94674888.0,1
48602872.0,-74269456.0,1
68872256.0,-63726592.0,1
30450464.0,-56129444.0,1
62060384.0,-93650128.0,1
26583684.0,-72815632.0,1
34261544.0,-105947936.0,1
46834716.0,-94447808.0,1
30319470.0,-89389752.0,1
42297736.0,-92865976.0,1
32797678.0,-74820288.0,1
35398960.0,-89839008.0,1
23588180.0,-85265144.0,1
40266864.0,-80461424.0,1
43907496.0,-84606272.0,1
16855244.0,-69275432.0,1
8947300.0,-83989536.0,1
41394644.0,-96343296.0,1
28015622.0,-102388904.0,1
37955244.0,-93435952.0,1
16661639.0,-98626048.0,1
16408408.0,-99645712.0,1
28832622.0,-81411104.0,1
32478964.0,-100100672.0,1
23888690.0,-102624112.0,1
75867512.0,-81815800.0,1
33837800.0,-72085080.0,1
21394540.0,-110505232.0,1
15882802.0,-90822448.0,1
28927070.0,-64706156.0,1
31743044.0,-98577488.0,1
20102280.0,-113831384.0,1
61958676.0,-68691184.0,1
32881608.0,-99823112.0,1
24609120.0,-72217912.0,1
27012432.0,-103237728.0,1
27335056.0,-80068680.0,1
14301897.0,-114153560.0,1
24407748.0,-113324144.0,1
46449512.0,-87118704.0,1
16115392.0,-89388376.0,1
20839672.0,-81953384.0,1
24938678.0,-103101144.0,1
40903648.0,-70770344.0,1
21012156.0,-90313360.0,1
24886792.0,-80487384.0,1
23961900.0,-92052464.0,1
36671904.0,-83486376.0,1
38883604.0,-110228432.0,1
40625696.0,-96697488.0,1
31743812.0,-102337888.0,1
41039756.0,-91198296.0,1
43877480.0,-101490192.0,1
49452720.0,-95030952.0,1
44659208.0,-111399184.0,1
17337144.0,-87202432.0,1
46801032.0,-69840944.0,1
35190536.0,-78811344.0,1
40640096.0,-103192848.0,1
30036548.0,-76219560.0,1
6497142.0,-95492912.0,1
60810496.0,-75991464.0,1
41378536.0,-83570000.0,1
36975560.0,-81967928.0,1
34424792.0,-79800912.0,1
31390260.0,-81024024.0,1
11808662.0,-85893280.0,1
28552996.0,-71525904.0,1
30093800.0,-93193248.0,1
37573632.0,-101091552.0,1
45640196.0,-100476192.0,1
62117916.0,-87336248.0,1
28754364.0,-106226312.0,1
45814060.0,-100091752.0,1
18852534.0,-73895664.0,1
23550506.0,-97888000.0,1
35125828.0,-84445296.0,1
17713572.0,-88943464.0,1
30546444.0,-97507416.0,1
22845350.0,-79610008.0,1
30756940.0,-110161472.0,1
11597807.0,-94308032.0,1
53495576.0,-105975936.0,1
23381382.0,-78806928.0,1
37718948.0,-82845440.0,1
35412212.0,-96727232.0,1
40307652.0,-102653496.0,1
29788850.0,-91582568.0,1
30100424.0,-76555480.0,1
27148260.0,-93064184.0,1
26958868.0,-89840704.0,1
54494392.0,-115751136.0,1
25559348.0,-101163312.0,1
50388928.0,-75522672.0,1
50519332.0,-98409784.0,1
53541296.0,-104490736.0,1
38845628.0,-68480848.0,1
28086668.0,-107025840.0,1
53802820.0,-93625272.0,1
41211196.0,-74224848.0,1
22780532.0,-86610360.0,1
53662192.0,-71283880.0,1
30666744.0,-95672128.0,1
-19002910.0,-102585160.0,1
34843976.0,-100759800.0,1
26963076.0,-100087480.0,1
43066852.0,-85004496.0,1
34706264.0,-78962280.0,1
14499052.0,-83114176.0,1
49618152.0,-73373416.0,1
48066680.0,-106490760.0,1
43653260.0,-73614552.0,1
41768844.0,-91841984.0,1
24777136.0,-82560104.0,1
19752618.0,-63764028.0,1
68880048.0,-83931224.0,1
6952868.0,-102417768.0,1
69784944.0,-49982548.0,1
26759980.0,-93778864.0,1
44939872.0,-91830704.0,1
45508212.0,-83796376.0,1
16603944.0,-102076464.0,1
28106380.0,-72159144.0,1
43893524.0,-94577608.0,1
12025614.0,-90299216.0,1
44537840.0,-106215992.0,1
47887388.0,-113446984.0,1
42808088.0,-101634488.0,1
52866928.0,-92752936.0,1
31869884.0,-109593464.0,1
48688224.0,-89527608.0,1
16685036.0,-120346016.0,1
39131904.0,-92930624.0,1
20426182.0,-90250792.0,1
25570496.0,-98866008.0,1
38349776.0,-97358360.0,1
39189288.0,-77181968.0,1
45363600.0,-100268448.0,1
51343416.0,-85149640.0,1
42389316.0,-89996600.0,1
-11537695.0,-93082256.0,1
26798290.0,-66067696.0,1
46528096.0,-81929072.0,1
7565793.0,-93920352.0,1
29148340.0,-100808832.0,1
29407364.0,-104387744.0,1
46548948.0,-67975240.0,1
58007484.0,-75855648.0,1
40085356.0,-98756968.0,1
26878956.0,-93664784.0,1
25250512.0,-79872120.0,1
40039000.0,-87959744.0,1
-16254221.0,-77726016.0,1
36928224.0,-86052832.0,1
16085059.0,-87463432.0,1
40692652.0,-73260200.0,1
26510922.0,-102068488.0,1
67841384.0,-61171284.0,1
38275696.0,-77766544.0,1
36262352.0,-94918248.0,1
26723646.0,-65560112.0,1
18406850.0,-103159224.0,1
31820060.0,-84320168.0,1
45826908.0,-100976120.0,1
36864484.0,-93373048.0,1
46586644.0,-88165176.0,1
46851088.0,-111575584.0,1
46732736.0,-98569912.0,1
30684088.0,-56366356.0,1
23162040.0,-97588000.0,1
34883772.0,-87907656.0,1
38232640.0,-91352512.0,1
25927570.0,-81780368.0,1
30284548.0,-99039424.0,1
43032676.0,-102151392.0,1
34511820.0,-97798064.0,1
23852968.0,-71774864.0,1
28179572.0,-101622904.0,1
44239784.0,-95531480.0,1
18832176.0,-51242920.0,1
43616904.0,-78011672.0,1
33065228.0,-84868000.0,1
24064064.0,-79499320.0,1
28784524.0,-70483088.0,1
23766652.0,-89047360.0,1
21081290.0,-79813408.0,1
47325512.0,-80718272.0,1
43556572.0,-74278416.0,1
33237764.0,-83292040.0,1
28105568.0,-91387624.0,1
41414508.0,-101842312.0,1
23501988.0,-93104504.0,1
52947984.0,-78008432.0,1
39311328.0,-76534704.0,1
19229354.0,-99643104.0,1
34797264.0,-95672616.0,1
25162846.0,-98819056.0,1
28975964.0,-82007376.0,1
32815170.0,-60308616.0,1
28172724.0,-108866552.0,1
32592036.0,-88591880.0,1
37247160.0,-96511072.0,1
11591535.0,-83378088.0,1
36700812.0,-83494664.0,1
27015646.0,-35516992.0,1
35680636.0,-107781216.0,1
34733240.0,-103002544.0,1
25708292.0,-87377216.0,1
39806780.0,-76528080.0,1
15895983.0,-82672984.0,1
26794592.0,-84508904.0,1
34083196.0,-101838256.0,1
39758016.0,-85367016.0,1
25509434.0,-79736320.0,1
52203588.0,-113209112.0,1
41630604.0,-82745480.0,1
31687694.0,-78707616.0,1
26957924.0,-87035296.0,1
8434252.0,-105661200.0,1
32542116.0,-99992720.0,1
22589072.0,-98915120.0,1
28460860.0,-77042968.0,1
10269952.0,-117900096.0,1
35990524.0,-66404728.0,1
15908519.0,-85555776.0,1
27368692.0,-98554088.0,1
41550124.0,-109071104.0,1
