x_1,x_2,y
-20009402.0,-56038236.0,0
-6401235.0,-85875936.0,0
-40039476.0,-48355188.0,0
-16998834.0,-57474684.0,0
-18928318.0,-47761968.0,0
35721812.0,-34809984.0,0
-10701463.0,-56301496.0,0
-56116972.0,-70278088.0,0
-19463628.0,-69180896.0,0
-21484080.0,-85159008.0,0
-6484453.0,-67271088.0,0
-2546252.0,-54471752.0,0
-8327532.0,-67616048.0,0
-29817276.0,-59856420.0,0
-44683456.0,-67268352.0,0
-43876148.0,-85571432.0,0
-27841000.0,-79446152.0,0
-42325548.0,-95849984.0,0
-42425384.0,-43944988.0,0
-25730440.0,-78264736.0,0
-16385087.0,-75407728.0,0
-36148256.0,-65620272.0,0
-16409088.0,-68212800.0,0
-25989934.0,-44217132.0,0
-6412320.0,-83568912.0,0
-40149168.0,-63696980.0,0
-1816615.0,-41322392.0,0
-18134128.0,-61649840.0,0
-18594168.0,-70815216.0,0
-27570064.0,-66004404.0,0
-8533918.0,-55997292.0,0
-30157144.0,-40295396.0,0
-17531736.0,-51563464.0,0
-26831328.0,-63553440.0,0
-13197924.0,-79718656.0,0
-31066736.0,-76367752.0,0
-40587964.0,-55373784.0,0
927318.0,-53314336.0,0
-50099288.0,-74426344.0,0
-22130552.0,-57468512.0,0
-23977820.0,-63198988.0,0
1142689.0,-87476736.0,0
-25052540.0,-46707696.0,0
-15436609.0,-51201640.0,0
-18701776.0,-84484848.0,0
-23812154.0,-88618912.0,0
24950658.0,-23903404.0,0
-31345580.0,-46734720.0,0
-21958956.0,-49467200.0,0
-23203912.0,-63193920.0,0
-33091098.0,-102252616.0,0
-32020248.0,-56196268.0,0
-18461676.0,-83685560.0,0
-26724716.0,-63672784.0,0
-6231984.0,-78630584.0,0
-32454468.0,-57481784.0,0
-14513122.0,-65596584.0,0
-11806346.0,-51425252.0,0
-14326489.0,-58967400.0,0
-21494366.0,-90967048.0,0
-15616638.0,-66699968.0,0
-22539440.0,-64415852.0,0
-37793624.0,-74778136.0,0
-23416154.0,-26038878.0,0
